Epoch	Auc	Accuracy	loss
1	0.495039370175	0.755988442539	0.571581644472
2	0.486400795179	0.759409078199	0.552577435505
3	0.485091577428	0.759409078199	0.55256901728
4	0.48621945522	0.759409078199	0.552555620205
5	0.487397252995	0.759409078199	0.552541624289
6	0.488749596447	0.759409078199	0.552525179926
7	0.490349586804	0.759409078199	0.552505249623
8	0.492276615333	0.759409078199	0.552480619866
9	0.494625580877	0.759409078199	0.55244965665
10	0.497492783499	0.759409078199	0.552410166711
11	0.500994948662	0.759409078199	0.552359068766
12	0.50526906509	0.759409078199	0.552292005159
13	0.510459639221	0.759409078199	0.552202638704
14	0.516751529282	0.759409078199	0.552081544884
15	0.524235324184	0.759409078199	0.551914563868
16	0.532774069437	0.759409078199	0.551680225879
17	0.541843366775	0.759409078199	0.551346111111
18	0.55078177429	0.759409078199	0.550864667166
19	0.559209388266	0.759409078199	0.55016919598
20	0.567501621809	0.759409078199	0.549167835619
21	0.5769087917	0.759409078199	0.547716451809
22	0.589264058455	0.759409078199	0.545530905947
23	0.606446063308	0.759409078199	0.542030014098
24	0.629537151978	0.759409078199	0.536174049601
25	0.657946132845	0.760425016311	0.526492199861
26	0.689055330213	0.765914810327	0.512067355216
27	0.71828194538	0.775552241588	0.495025490411
28	0.741568492726	0.78233758971	0.480131405871
29	0.758109408322	0.785534532575	0.469527267851
30	0.768886606435	0.787473203467	0.462529053912
31	0.775566960638	0.788489141579	0.45801321324
32	0.779639020243	0.7890576941	0.455090383533
33	0.782159405938	0.789579643956	0.453156109899
34	0.783772562161	0.789626246621	0.451831188053
35	0.784849147041	0.789784695685	0.450887481682
36	0.785597124684	0.790101593811	0.450189223513
37	0.786136418353	0.79048373567	0.449654551689
38	0.786534496811	0.79048373567	0.449232709128
39	0.786841398673	0.790511697269	0.448891260661
40	0.787084296784	0.790623543667	0.448608888313
41	0.787279614956	0.790660825799	0.448371144943
42	0.787440224975	0.790660825799	0.448168003
43	0.787577600498	0.790772672197	0.447992342059
44	0.787694271993	0.79095908286	0.447838934604
45	0.787796719694	0.791033647125	0.447703898884
46	0.787883814111	0.79108024979	0.447584270965
47	0.787960431704	0.790977723926	0.447477724403
48	0.788029338064	0.791126852456	0.447382425424
49	0.788090121431	0.791192096188	0.447296871338
50	0.788143574421	0.791313263119	0.447219830472
51	0.788191963616	0.791285301519	0.447150268592
52	0.788233701647	0.791387827384	0.447087306995
53	0.788270605062	0.791313263119	0.447030163836
54	0.788303354263	0.791378506851	0.446978161577
55	0.788333460068	0.791397147917	0.446930706501
56	0.788360142463	0.791425109516	0.446887255646
57	0.78838313851	0.791434430049	0.446847300045
58	0.788402884457	0.79158355858	0.446810400113
59	0.788422444731	0.791620840712	0.446776133496
60	0.788438798887	0.791695404977	0.446744114161
61	0.788454270087	0.791779289775	0.44671398541
62	0.788468640566	0.791676763911	0.446685436182
63	0.788483501259	0.79173268711	0.446658152621
64	0.788496516162	0.791630161245	0.446631878614
65	0.788508995445	0.791676763911	0.446606362239
66	0.788522919216	0.791602199646	0.446581398137
67	0.78853663259	0.79155559698	0.446556792594
68	0.788549106405	0.791602199646	0.446532402188
69	0.78856167151	0.791667443378	0.446508064866
70	0.788575367054	0.791695404977	0.446483706124
71	0.788590651394	0.791676763911	0.446459211875
72	0.788606144704	0.791667443378	0.446434539743
73	0.788622394968	0.791676763911	0.446409640368
74	0.788639654425	0.791648802311	0.446384493262
75	0.788658202416	0.791686084444	0.446359083522
76	0.788676494365	0.791667443378	0.446333415806
77	0.78869576983	0.791714046043	0.446307510603
78	0.788716067326	0.791714046043	0.446281381417
79	0.788737079222	0.791602199646	0.446255071554
80	0.78875904468	0.791443750583	0.446228610352
81	0.788780982798	0.791453071116	0.446202036459
82	0.788803709252	0.791508994314	0.446175375953
83	0.78882684913	0.791443750583	0.446148687042
84	0.788850125469	0.791518314848	0.446122000925
85	0.788873395626	0.791574238046	0.446095366031
86	0.788896528848	0.791574238046	0.446068801451
87	0.788920150143	0.791564917513	0.446042362135
88	0.788944201979	0.79155559698	0.446016062051
89	0.78896883746	0.791592879113	0.445989940781
90	0.788992930187	0.791564917513	0.445964018814
91	0.789017577079	0.791602199646	0.445938317105
92	0.789042359956	0.791630161245	0.445912862197
93	0.789066863255	0.791630161245	0.445887669455
94	0.789090872061	0.791639481778	0.445862755179
95	0.789115309031	0.791676763911	0.445838124957
96	0.789138997844	0.791714046043	0.445813798811
97	0.789162797204	0.791742007643	0.445789783262
98	0.789185686031	0.791835212974	0.445766070858
99	0.7892082891	0.791900456706	0.445742690004
100	0.789231346721	0.79188181564	0.445719623007
101	0.789254412425	0.791919097772	0.445696877316
102	0.789276898764	0.791984341504	0.445674462244
103	0.789298643365	0.791993662037	0.445652361494
104	0.789321435196	0.792002982571	0.445630582515
105	0.789343023365	0.792049585236	0.445609123912
106	0.78936457112	0.792124149501	0.445587966125
107	0.789385975281	0.792133470034	0.44556712592
108	0.789407469782	0.792161431634	0.445546590257
109	0.789428753886	0.792152111101	0.445526339114
110	0.789449618147	0.7922080343	0.445506392978
111	0.789469933949	0.792235995899	0.445486716926
112	0.78949031085	0.79232920123	0.445467319805
113	0.789510800913	0.792310560164	0.445448193699
114	0.789530420146	0.792301239631	0.445429326501
115	0.789549808061	0.79235716283	0.445410707034
116	0.789569410652	0.792366483363	0.445392333437
117	0.78958868588	0.792403765495	0.445374184288
118	0.789607711247	0.792487650294	0.44535626471
119	0.789627161449	0.79247832976	0.44533855468
120	0.78964609909	0.792431727095	0.44532104535
121	0.789664627349	0.792413086029	0.445303738583
122	0.789683419971	0.79247832976	0.445286605507
123	0.789702359277	0.792441047628	0.445269644726
124	0.789720834758	0.792450368161	0.445252843667
125	0.789739470236	0.79247832976	0.445236180443
126	0.789757281243	0.79250629136	0.445219669957
127	0.789775529923	0.792534252959	0.445203265175
128	0.789793855392	0.792543573492	0.445186974015
129	0.789811971415	0.792534252959	0.445170773659
130	0.789830507994	0.792515611893	0.445154656656
131	0.789848994649	0.792524932426	0.445138603915
132	0.789867329865	0.792487650294	0.445122590289
133	0.789885823414	0.792496970827	0.445106612518
134	0.789904432266	0.792524932426	0.445090645924
135	0.789923105069	0.792543573492	0.445074673742
136	0.789942094061	0.792543573492	0.445058673155
137	0.789961055476	0.792552894026	0.445042622741
138	0.789980379678	0.792552894026	0.445026496425
139	0.789999980843	0.792524932426	0.445010272786
140	0.79001985493	0.792543573492	0.444993925747
141	0.790040073022	0.792534252959	0.44497741852
142	0.790060630127	0.792580855625	0.444960726425
143	0.790081540034	0.792571535092	0.444943811744
144	0.790103435835	0.792571535092	0.444926639087
145	0.79012543624	0.792599496691	0.444909171201
146	0.790148172203	0.792599496691	0.444891355466
147	0.790171549105	0.792580855625	0.444873146247
148	0.790195687477	0.792562214559	0.44485449139
149	0.790220575672	0.792571535092	0.444835328031
150	0.790246260998	0.792543573492	0.444815601222
151	0.790273312598	0.792487650294	0.444795226213
152	0.79030183888	0.792552894026	0.444774129428
153	0.790330864885	0.792562214559	0.444752224721
154	0.790361220789	0.792534252959	0.44472940499
155	0.790393206855	0.792524932426	0.444705560338
156	0.790428034114	0.792562214559	0.444680579007
157	0.790464259028	0.792552894026	0.444654304534
158	0.790502622622	0.792552894026	0.444626588374
159	0.790543360495	0.792469009227	0.444597248919
160	0.790586930051	0.792515611893	0.444566097111
161	0.790633597793	0.792496970827	0.444532875437
162	0.790683158793	0.792487650294	0.444497344084
163	0.790737482613	0.792450368161	0.444459210616
164	0.790795051303	0.792459688694	0.444418109488
165	0.79085845881	0.792450368161	0.444373665377
166	0.790927756485	0.792487650294	0.444325407501
167	0.791002738685	0.792515611893	0.444272805937
168	0.791084182098	0.792515611893	0.44421525998
169	0.791174116282	0.792636778824	0.4441520283
170	0.791273069013	0.792636778824	0.444082286675
171	0.791384098538	0.792720663622	0.444005035795
172	0.791505861406	0.792841830553	0.443919120356
173	0.79164233329	0.792944356417	0.443823148496
174	0.791794415689	0.792990959083	0.443715495057
175	0.791965125245	0.793056202815	0.443594256416
176	0.792155724579	0.793335818809	0.443457139656
177	0.79237297445	0.793503588405	0.443301507272
178	0.792617077174	0.793512908938	0.443124297075
179	0.792894895261	0.793494267872	0.442922044545
180	0.793211688877	0.793624755336	0.442690998316
181	0.793570676742	0.793652716935	0.44242733717
182	0.793974788486	0.793857768664	0.442127689719
183	0.794427502437	0.793624755336	0.441789892036
184	0.79492468982	0.793764563333	0.441414067522
185	0.795463940458	0.793848448131	0.44100357173
186	0.796037070023	0.794156025725	0.440565009601
187	0.796633841803	0.794193307857	0.44010587642
188	0.797247506926	0.794267872122	0.439629045781
189	0.797896431989	0.794454282785	0.439124847762
190	0.798613650051	0.794668655047	0.438563805073
191	0.799481963191	0.794640693448	0.437893621624
192	0.800588350761	0.794752539845	0.437041025143
193	0.802047574755	0.795237207568	0.435917098541
194	0.803946552714	0.795908285954	0.434437859338
195	0.806259548198	0.796560723273	0.432611036114
196	0.808678904056	0.798135893373	0.430670694914
197	0.810886350324	0.799105228819	0.428893317468
198	0.812881750306	0.799953397334	0.427286719438
199	0.814673599526	0.80062447572	0.425838684198
200	0.816201434611	0.801062540777	0.424594391137
201	0.817503643879	0.801230310374	0.423534091562
202	0.818652570178	0.8015751701	0.422603453044
203	0.819635299642	0.801975953025	0.42182214139
204	0.82043195652	0.802302171684	0.421199954115
205	0.821092316487	0.802553826079	0.420689886436
206	0.821652196264	0.802479261814	0.420255561825
207	0.822137342514	0.802488582347	0.419875923079
208	0.82256212405	0.802684313543	0.419538524467
209	0.822935942177	0.802805480473	0.419235257432
210	0.823271031545	0.802842762606	0.418960049748
211	0.823573692895	0.802870724205	0.418708060402
212	0.823848768925	0.802926647404	0.418475320097
213	0.824100111687	0.803103737534	0.418258571066
214	0.824335622601	0.803103737534	0.418055134825
215	0.824554435117	0.803168981266	0.417862767354
216	0.824760352548	0.8031223786	0.417679565027
217	0.824957905447	0.803103737534	0.417503883131
218	0.82514655938	0.80327150713	0.417334290221
219	0.825328849573	0.803457917793	0.417169529945
220	0.825507401116	0.803644328456	0.417008482851
221	0.825679264647	0.803756174853	0.416850182693
222	0.825850155834	0.803858700718	0.416693787556
223	0.826017707769	0.803849380185	0.416538627818
224	0.826185002235	0.803961226582	0.41638415074
225	0.826351791035	0.804007829248	0.416229960974
226	0.826517629839	0.804156957778	0.416075791232
227	0.826684203962	0.804128996179	0.415921502281
228	0.826852440104	0.804380650573	0.415767065249
229	0.827020554049	0.804567061236	0.415612540208
230	0.827187667597	0.804492496971	0.415458059404
231	0.827353631451	0.804650946034	0.415303791407
232	0.827519265563	0.804688228167	0.415149958804
233	0.827685116966	0.804818715631	0.414996778592
234	0.827849618024	0.804837356697	0.414844468236
235	0.828012177961	0.804790754031	0.414693240542
236	0.828173727992	0.804921241495	0.414543287829
237	0.828333190694	0.804949203094	0.414394773077
238	0.828491077675	0.805191536956	0.414247849956
239	0.828648015373	0.805266101221	0.414102629758
240	0.828801827308	0.805247460155	0.413959206082
241	0.828952430032	0.805303383354	0.413817658089
242	0.829100595479	0.80529406282	0.413678024895
243	0.829246862121	0.805377947619	0.413540356793
244	0.829390727859	0.805443191351	0.413404654246
245	0.829532137538	0.805443191351	0.413270937745
246	0.829671478906	0.805405909218	0.413139207289
247	0.829809061972	0.805489794016	0.413009430282
248	0.829943323855	0.805499114549	0.412881608121
249	0.830076550394	0.805480473483	0.412755709141
250	0.830206879396	0.805582999348	0.412631714251
251	0.830334709784	0.805629602013	0.412509591784
252	0.830460785673	0.805666884146	0.412389324047
253	0.830583877728	0.805899897474	0.412270889152
254	0.830704619754	0.805899897474	0.412154254504
255	0.830823878778	0.805927859074	0.412039407063
256	0.830941405413	0.805993102805	0.411926329136
257	0.831056585348	0.805955820673	0.411814999301
258	0.83117018148	0.806030384938	0.411705414299
259	0.831281017012	0.806132910802	0.41159756761
260	0.83139041067	0.806160872402	0.411491447594
261	0.831498193898	0.806179513468	0.411387074273
262	0.831602630743	0.806319321465	0.411284436937
263	0.831706288048	0.80642184733	0.411183556542
264	0.831807203059	0.806477770528	0.411084450316
265	0.831906654087	0.80642184733	0.41098713642
266	0.832004351092	0.80642184733	0.410891643725
267	0.83209830707	0.806477770528	0.410798014142
268	0.832191515841	0.806524373194	0.410706279334
269	0.832283226633	0.806561655327	0.410616492853
270	0.832371035925	0.806608257992	0.410528711975
271	0.832456195402	0.806654860658	0.410442995373
272	0.832539499581	0.806626899059	0.410359424539
273	0.832620715955	0.806673501724	0.410278073512
274	0.832698905701	0.806682822257	0.410199034959
275	0.832774266854	0.806654860658	0.410122422036
276	0.832846963453	0.806701463324	0.41004834976
277	0.83291766425	0.80672010439	0.409976952244
278	0.832983919845	0.806850591854	0.409908388741
279	0.833048079075	0.806831950788	0.40984282596
280	0.833107979488	0.806813309721	0.40978045715
281	0.833165245777	0.806925156119	0.409721505363
282	0.833217494154	0.807064964116	0.409666224383
283	0.833266552103	0.806943797185	0.409614895936
284	0.833309404169	0.80704632305	0.409567859955
285	0.833348637167	0.80701836145	0.409525492229
286	0.833382613091	0.807037002517	0.409488228615
