Epoch	Auc	Accuracy	loss
141	0.703605065647	0.742953656111	0.52844779393
142	0.703656451682	0.742971929486	0.528416962097
143	0.703707318847	0.742932772254	0.528386375601
144	0.703757662005	0.742932772254	0.52835602739
145	0.703807665307	0.742992813343	0.528325913873
146	0.703856889776	0.743000644789	0.528296024006
147	0.703905632692	0.742990202861	0.528266360983
148	0.703954202697	0.743016307682	0.528236906177
149	0.704001990272	0.743039802021	0.52820766185
150	0.704049546814	0.743058075396	0.528178618423
151	0.704096664016	0.74309984311	0.528149769242
152	0.704143282475	0.743125947931	0.528121094885
153	0.704189415232	0.743178157574	0.528092600272
154	0.704235308863	0.743178157574	0.528064269173
155	0.704280568903	0.743180768056	0.528036087618
156	0.704325335718	0.743183378538	0.528008039109
157	0.704369945773	0.743154663235	0.527980106084
158	0.704414400124	0.743118116485	0.527952286681
159	0.704458471335	0.743204262395	0.527924554689
160	0.704501748426	0.743209483359	0.527896889352
161	0.704545308514	0.74322253577	0.527869284286
162	0.704588473184	0.743261693002	0.527841716473
163	0.704631577312	0.743277355895	0.527814163028
164	0.704674261658	0.743300850234	0.527786599871
165	0.704717301681	0.743334786502	0.527759015161
166	0.70475974538	0.743326955055	0.527731380292
167	0.704802176939	0.743353059877	0.527703676905
168	0.704844743779	0.743366112287	0.527675876926
169	0.704887305	0.743366112287	0.527647960133
170	0.704930041569	0.743368722769	0.527619900581
171	0.704973173937	0.743407880001	0.52759167379
172	0.705016318893	0.743457479162	0.527563251289
173	0.705059680459	0.743488804947	0.527534607931
174	0.705103565808	0.743535793626	0.527505719369
175	0.705147393916	0.743574950858	0.527476560191
176	0.705191587388	0.743582782304	0.527447093544
177	0.705236143905	0.743621939536	0.527417297076
178	0.705281022483	0.743616718572	0.527387144709
179	0.705326520126	0.743632381465	0.527356603582
180	0.705372284355	0.743645433875	0.527325640832
181	0.705418700627	0.743710695928	0.527294236368
182	0.705466043379	0.743702864482	0.52726234163
183	0.705513848523	0.743742021714	0.527229936261
184	0.705562360649	0.743815115214	0.527196984605
185	0.705611564764	0.743867324856	0.527163442224
186	0.70566178689	0.743888208713	0.527129278518
187	0.705712702665	0.743885598231	0.527094446921
188	0.70576467465	0.743922144981	0.527058905922
189	0.705817674762	0.743963912695	0.527022603234
190	0.705871796001	0.743997848963	0.526985473
191	0.705927007275	0.74401873282	0.526947462399
192	0.705983802484	0.744029174748	0.526908489343
193	0.706042078166	0.74405527957	0.526868471211
194	0.706101901692	0.744157088373	0.526827306221
195	0.706163464304	0.744217129462	0.526784868911
196	0.706226755731	0.744290222961	0.526741024373
197	0.706292187627	0.744345043086	0.52669559938
198	0.706360234247	0.744376368872	0.526648396892
199	0.706430760294	0.744384200318	0.526599167048
200	0.706504431626	0.744418136586	0.526547637768
201	0.706581789837	0.744475567193	0.526493475639
202	0.706663406126	0.744519945389	0.526436317313
203	0.706749565409	0.744569544549	0.526375762985
204	0.706840806686	0.74459564937	0.526311444252
205	0.70693800774	0.744658300942	0.526243044196
206	0.707041050962	0.744760109745	0.526170455851
207	0.707150027416	0.744796656494	0.52609381838
208	0.70726390244	0.744890633851	0.526013634966
209	0.707381896507	0.744976779761	0.525930707742
210	0.707502327391	0.745062925672	0.525845945414
211	0.707623708636	0.745201281225	0.52576020533
212	0.707744647651	0.74526915376	0.525674171746
213	0.707865199775	0.745397067384	0.525588331079
214	0.70798424751	0.745475381848	0.525502999446
215	0.708101795457	0.745613737401	0.525418306568
216	0.708218170347	0.745770366329	0.525334198693
217	0.708334000634	0.745856512239	0.525250495811
218	0.70844972483	0.745979204899	0.52516702496
219	0.708564947326	0.746031414542	0.525083724808
220	0.70867987064	0.746062740328	0.525000705384
221	0.708794931311	0.746169770095	0.524918143771
222	0.708909869825	0.746203706363	0.524836131904
223	0.709025548143	0.746242863594	0.524754589157
224	0.709142295191	0.74631073613	0.524673281371
225	0.70926005079	0.746409934451	0.52459185025
226	0.709380102356	0.746545679522	0.524509980875
227	0.709502136802	0.746618773021	0.52442748339
228	0.709625555313	0.746723192306	0.524344436691
229	0.709750676906	0.746877210752	0.524261251491
230	0.709875700293	0.746898094609	0.524178656084
231	0.710000578507	0.747005124376	0.524097522721
232	0.710123576595	0.74708343884	0.524018538983
233	0.71024394289	0.747096491251	0.523942012473
234	0.710361891338	0.747159142822	0.523867809081
235	0.710477234677	0.747177416197	0.523795552818
236	0.710590402788	0.747138258965	0.523724810486
237	0.710702030801	0.747240067768	0.523655240823
238	0.71081196756	0.747318382232	0.523586656233
239	0.710920897359	0.747326213678	0.523519013609
240	0.711028360952	0.747320992714	0.523452409676
241	0.711133486557	0.747276614518	0.523387033891
242	0.711236689392	0.747305329821	0.523323138511
243	0.711337426168	0.747307940303	0.523260945055
244	0.711435353313	0.747407138624	0.52320061318
245	0.711530162926	0.747469790196	0.52314219238
246	0.711622830739	0.747482842606	0.523085624645
247	0.711712845644	0.747566378034	0.523030751385
248	0.711800862833	0.747610756231	0.522977384073
249	0.711887122829	0.747715175516	0.522925321412
250	0.711972200758	0.747790879498	0.522874358376
251	0.712055849592	0.747785658533	0.522824334779
252	0.712138783022	0.747837868176	0.52277510866
253	0.712221287107	0.747863972997	0.522726566265
254	0.712302939711	0.74791618264	0.522678638675
255	0.712384129075	0.747944897943	0.522631252185
256	0.712464505141	0.747994497104	0.522584373664
257	0.712544413471	0.748015380961	0.522537958276
258	0.712623873536	0.748036264818	0.522491984202
259	0.712702760155	0.748096305907	0.522446420975
260	0.712781079691	0.748106747835	0.522401262873
261	0.712859155121	0.748093695425	0.522356478098
262	0.712936550616	0.748109358317	0.522312050419
263	0.713013148427	0.748070201085	0.522267954025
264	0.71308957293	0.748091084942	0.522224176675
265	0.713165482021	0.748098916389	0.522180696683
266	0.713241107164	0.74812502121	0.522137479591
267	0.713316708062	0.748106747835	0.522094516483
268	0.713391609294	0.748185062299	0.522051784875
269	0.713466269031	0.74823466146	0.522009268669
270	0.713541019158	0.748237271942	0.521966951766
271	0.713615226515	0.748263376763	0.521924817269
272	0.713689323406	0.748302533995	0.521882863316
273	0.713763377791	0.748326028334	0.521841074074
274	0.713836982978	0.748299923513	0.521799439564
275	0.713910688031	0.748336470263	0.521757968701
276	0.713984166029	0.748331249298	0.52171665776
277	0.714057114331	0.748339080745	0.521675500354
278	0.714129948691	0.748326028334	0.521634500873
279	0.714202913093	0.748333859781	0.521593656391
280	0.714275419755	0.748346912191	0.521552970367
281	0.714347519585	0.748305144477	0.521512441736
282	0.714419479085	0.748362575084	0.52147206704
283	0.714490953365	0.748378237977	0.521431847076
284	0.714562280173	0.74839390087	0.521391767609
285	0.714633589826	0.748414784727	0.52135183263
286	0.714704252243	0.748422616173	0.521312019522
287	0.714775062998	0.748430447619	0.521272328682
288	0.714845482106	0.748430447619	0.521232728979
289	0.714915875707	0.748438279066	0.521193220147
290	0.714986211273	0.748438279066	0.521153776507
291	0.715056624882	0.748438279066	0.52111437664
292	0.715126422711	0.748498320155	0.521075002716
293	0.715196525239	0.748477436298	0.521035632651
294	0.71526683312	0.748474825816	0.520996247551
295	0.715336917145	0.748438279066	0.520956821474
296	0.715407535483	0.748459162923	0.520917334328
297	0.715478099072	0.748461773405	0.520877765226
298	0.715549310415	0.748482657262	0.520838085296
299	0.715620396282	0.748495709673	0.520798279106
300	0.71569190169	0.748508762083	0.520758329358
